index,case_key,opinion_label
6321,a4417,dissent1
6322,a4418,majority
6323,a4418,dissent1
6324,a4419,majority
6325,a4419,dissent1
6326,a4431,majority
6327,a4431,dissent1
6328,a4434,majority
6329,a4434,dissent1
6330,a4435,majority
6331,a4435,dissent1
6332,a4437,majority
6333,a4437,dissent1
6334,a4437,majority
6335,a4437,dissent2
6336,a4437,majority
6337,a4437,dissent3
6338,a4438,majority
6339,a4438,dissent1
6340,a4438,majority
6341,a4438,dissent2
6342,a4439,majority
6343,a4439,dissent1
6344,a4440,majority
6345,a4440,dissent1
6346,a4440,majority
6347,a4440,dissent2
6348,a4441,majority
6349,a4441,dissent1
6350,a4442,majority
6351,a4442,dissent1
6352,a4446,majority
6353,a4446,dissent1
6354,a4448,majority
6355,a4448,dissent1
6356,a4450,majority
6357,a4450,dissent1
6358,a4450,majority
6359,a4450,dissent2
6360,a4451,majority
6361,a4451,dissent1
6362,a4451,majority
6363,a4451,dissent2
6364,a4451,majority
6365,a4451,dissent3
6366,a4452,majority
6367,a4452,dissent1
6368,a4455,majority
6369,a4455,dissent1
6370,a4496,majority
6371,a4496,dissent1
6372,a4524,majority
6373,a4524,dissent1
6374,a4524,majority
6375,a4524,dissent2
6376,a4525,majority
6377,a4525,dissent1
6378,a4526,majority
6379,a4526,dissent1
6380,a4527,majority
6381,a4527,dissent1
6382,a4528,majority
6383,a4528,dissent1
6384,a4532,majority
6385,a4532,dissent1
6386,a4532,majority
6387,a4532,dissent2
6388,a4533,majority
6389,a4533,dissent1
6390,a4535,majority
6391,a4535,dissent1
6392,a4537,majority
6393,a4537,dissent1
6394,a4538,majority
6395,a4538,dissent1
6396,a4539,majority
6397,a4539,dissent1
6398,a4540,majority
6399,a4540,dissent1
6400,a4541,majority
6401,a4541,dissent1
6402,a4541,majority
6403,a4541,dissent2
6404,a4541,majority
6405,a4541,dissent3
6406,a4542,majority
6407,a4542,dissent1
6408,a4542,majority
6409,a4542,dissent2
6410,a4544,majority
6411,a4544,dissent1
6412,a4545,majority
6413,a4545,dissent1
6414,a4546,majority
6415,a4546,dissent1
6416,a4548,majority
6417,a4548,dissent1
6418,a4548,majority
6419,a4548,dissent2
6420,a4549,majority
6421,a4549,dissent1
6422,a4550,majority
6423,a4550,dissent1
6424,a4551,majority
6425,a4551,dissent1
6426,a4553,majority
6427,a4553,dissent1
6428,a4553,majority
6429,a4553,dissent2
6430,a4554,majority
6431,a4554,dissent1
6432,a4557,majority
6433,a4557,dissent1
6434,a4558,majority
6435,a4558,dissent1
6436,a4604,majority
6437,a4604,dissent1
6438,a4604,majority
6439,a4604,dissent2
6440,a4605,majority
6441,a4605,dissent1
6442,a4607,majority
6443,a4607,dissent1
6444,a4607,majority
6445,a4607,dissent2
6446,a4608,majority
6447,a4608,dissent1
6448,a4609,majority
6449,a4609,dissent1
6450,a4610,majority
6451,a4610,dissent1
6452,a4612,majority
6453,a4612,dissent1
6454,a4612,majority
6455,a4612,dissent2
6456,a4613,majority
6457,a4613,dissent1
6458,a4614,majority
6459,a4614,dissent1
6460,a4614,majority
6461,a4614,dissent2
6462,a4616,majority
6463,a4616,dissent1
6464,a4617,majority
6465,a4617,dissent1
6466,a4619,majority
6467,a4619,dissent1
6468,a4620,majority
6469,a4620,dissent1
6470,a4621,majority
6471,a4621,dissent1
6472,a4622,majority
6473,a4622,dissent1
6474,a4623,majority
6475,a4623,dissent1
6476,a4623,majority
6477,a4623,dissent2
6478,a4624,majority
6479,a4624,dissent1
6480,a4625,majority
6481,a4625,dissent1
6482,a4625,majority
6483,a4625,dissent2
6484,a4625,majority
6485,a4625,dissent3
6486,a4626,majority
6487,a4626,dissent1
6488,a4627,majority
6489,a4627,dissent1
6490,a4627,majority
6491,a4627,dissent2
6492,a4628,majority
6493,a4628,dissent1
6494,a4629,majority
6495,a4629,dissent1
6496,a4658,majority
6497,a4658,dissent1
6498,a4659,majority
6499,a4659,dissent1
6500,a4661,majority
6501,a4661,dissent1
6502,a4661,majority
6503,a4661,dissent2
6504,a4662,majority
6505,a4662,dissent1
6506,a4663,majority
6507,a4663,dissent1
6508,a4664,majority
6509,a4664,dissent1
6510,a4664,majority
6511,a4664,dissent2
6512,a4666,majority
6513,a4666,dissent1
6514,a4666,majority
6515,a4666,dissent2
6516,a4667,majority
6517,a4667,dissent1
6518,a4667,majority
6519,a4667,dissent2
6520,a4669,majority
6521,a4669,dissent1
6522,a4669,majority
6523,a4669,dissent2
6524,a4670,majority
6525,a4670,dissent1
6526,a4670,majority
6527,a4670,dissent2
6528,a4672,majority
6529,a4672,dissent1
6530,a4673,majority
6531,a4673,dissent1
6532,a4673,majority
6533,a4673,dissent2
6534,a4674,majority
6535,a4674,dissent1
6536,a4675,majority
6537,a4675,dissent1
6538,a4676,majority
6539,a4676,dissent1
6540,a4676,majority
6541,a4676,dissent2
6542,a4677,majority
6543,a4677,dissent1
6544,a4679,majority
6545,a4679,dissent1
6546,a4679,majority
6547,a4679,dissent2
6548,a4679,majority
6549,a4679,dissent3
6550,a4683,majority
6551,a4683,dissent1
6552,a4686,majority
6553,a4686,dissent1
6554,a4686,majority
6555,a4686,dissent2
6556,a4687,majority
6557,a4687,dissent1
6558,a4688,majority
6559,a4688,dissent1
6560,a4689,majority
6561,a4689,dissent1
6562,a4691,majority
6563,a4691,dissent1
6564,a4692,majority
6565,a4692,dissent1
6566,a4692,majority
6567,a4692,dissent2
6568,a4693,majority
6569,a4693,dissent1
6570,a4694,majority
6571,a4694,dissent1
6572,a4695,majority
6573,a4695,dissent1
6574,a4695,majority
6575,a4695,dissent2
6576,a4696,majority
6577,a4696,dissent1
6578,a4696,majority
6579,a4696,dissent2
6580,a4698,majority
6581,a4698,dissent1
6582,a4699,majority
6583,a4699,dissent1
6584,a4700,majority
6585,a4700,dissent1
6586,a4701,majority
6587,a4701,dissent1
6588,a4702,majority
6589,a4702,dissent1
6590,a4702,majority
6591,a4702,dissent2
6592,a4703,majority
6593,a4703,dissent1
6594,a4704,majority
6595,a4704,dissent1
6596,a4704,majority
6597,a4704,dissent2
6598,a4706,majority
6599,a4706,dissent1
6600,a4707,majority
6601,a4707,dissent1
6602,a4722,majority
6603,a4722,dissent1
6604,a4723,majority
6605,a4723,dissent1
6606,a4724,majority
6607,a4724,dissent1
6608,a4726,majority
6609,a4726,dissent1
6610,a4727,majority
6611,a4727,dissent1
6612,a4727,majority
6613,a4727,dissent2
6614,a4728,majority
6615,a4728,dissent1
6616,a4729,majority
6617,a4729,dissent1
6618,a4730,majority
6619,a4730,dissent1
6620,a4731,majority
6621,a4731,dissent1
6622,a4731,majority
6623,a4731,dissent2
6624,a4732,majority
6625,a4732,dissent1
6626,a4733,majority
6627,a4733,dissent1
6628,a4734,majority
6629,a4734,dissent1
6630,a4734,majority
6631,a4734,dissent2
6632,a4735,majority
6633,a4735,dissent1
6634,a4736,majority
6635,a4736,dissent1
6636,a4737,majority
6637,a4737,dissent1
6638,a4738,majority
6639,a4738,dissent1
6640,a4739,majority
6641,a4739,dissent1
6642,a4740,majority
6643,a4740,dissent1
6644,a4742,majority
6645,a4742,dissent1
6646,a4743,majority
6647,a4743,dissent1
6648,a4743,majority
6649,a4743,dissent2
6650,a4744,majority
6651,a4744,dissent1
6652,a4747,majority
6653,a4747,dissent1
6654,a4808,majority
6655,a4808,dissent1
6656,a4809,majority
6657,a4809,dissent1
6658,a4809,majority
6659,a4809,dissent2
6660,a4810,majority
6661,a4810,dissent1
6662,a4813,majority
6663,a4813,dissent1
6664,a4814,majority
6665,a4814,dissent1
6666,a4814,majority
6667,a4814,dissent2
6668,a4815,majority
6669,a4815,dissent1
6670,a4816,majority
6671,a4816,dissent1
6672,a4818,majority
6673,a4818,dissent1
6674,a4820,majority
6675,a4820,dissent1
6676,a4821,majority
6677,a4821,dissent1
6678,a4821,majority
6679,a4821,dissent2
6680,a4821,majority
6681,a4821,dissent3
6682,a4821,majority
6683,a4821,dissent4
6684,a4822,majority
6685,a4822,dissent1
6686,a4822,majority
6687,a4822,dissent2
6688,a4824,majority
6689,a4824,dissent1
6690,a4825,majority
6691,a4825,dissent1
6692,a4826,majority
6693,a4826,dissent1
6694,a4829,majority
6695,a4829,dissent1
6696,a4830,majority
6697,a4830,dissent1
6698,a4830,majority
6699,a4830,dissent2
6700,a4831,majority
6701,a4831,dissent1
6702,a4842,majority
6703,a4842,dissent1
6704,a4843,majority
6705,a4843,dissent1
6706,a4844,majority
6707,a4844,dissent1
6708,a4845,majority
6709,a4845,dissent1
6710,a4846,majority
6711,a4846,dissent1
6712,a4847,majority
6713,a4847,dissent1
6714,a4848,majority
6715,a4848,dissent1
6716,a4849,majority
6717,a4849,dissent1
6718,a4850,majority
6719,a4850,dissent1
6720,a4850,majority
6721,a4850,dissent2
6722,a4850,majority
6723,a4850,dissent3
6724,a4851,majority
6725,a4851,dissent1
6726,a4852,majority
6727,a4852,dissent1
6728,a4852,majority
6729,a4852,dissent2
6730,a4854,majority
6731,a4854,dissent1
6732,a4855,majority
6733,a4855,dissent1
6734,a4855,majority
6735,a4855,dissent2
6736,a4856,majority
6737,a4856,dissent1
6738,a4857,majority
6739,a4857,dissent1
6740,a4857,majority
6741,a4857,dissent2
6742,a4858,majority
6743,a4858,dissent1
6744,a4860,majority
6745,a4860,dissent1
6746,a4861,majority
6747,a4861,dissent1
6748,a4862,majority
6749,a4862,dissent1
6750,a4864,majority
6751,a4864,dissent1
6752,a4864,majority
6753,a4864,dissent2
6754,a4865,majority
6755,a4865,dissent1
6756,a4866,majority
6757,a4866,dissent1
6758,a4867,majority
6759,a4867,dissent1
6760,a4867,majority
6761,a4867,dissent2
6762,a4885,majority
6763,a4885,dissent1
6764,a4886,majority
6765,a4886,dissent1
6766,a4890,majority
6767,a4890,dissent1
6768,a4891,majority
6769,a4891,dissent1
6770,a4894,majority
6771,a4894,dissent1
6772,a4895,majority
6773,a4895,dissent1
6774,a4896,majority
6775,a4896,dissent1
6776,a4897,majority
6777,a4897,dissent1
6778,a4898,majority
6779,a4898,dissent1
6780,a4899,majority
6781,a4899,dissent1
6782,a4900,majority
6783,a4900,dissent1
6784,a4901,majority
6785,a4901,dissent1
6786,a4904,majority
6787,a4904,dissent1
6788,a4905,majority
6789,a4905,dissent1
6790,a4907,majority
6791,a4907,dissent1
6792,a4908,majority
6793,a4908,dissent1
6794,a4909,majority
6795,a4909,dissent1
6796,a4922,majority
6797,a4922,dissent1
6798,a4923,majority
6799,a4923,dissent1
6800,a4924,majority
6801,a4924,dissent1
6802,a4925,majority
6803,a4925,dissent1
6804,a4926,majority
6805,a4926,dissent1
6806,a4929,majority
6807,a4929,dissent1
6808,a4930,majority
6809,a4930,dissent1
6810,a4930,majority
6811,a4930,dissent2
6812,a4933,majority
6813,a4933,dissent1
6814,a4933,majority
6815,a4933,dissent2
6816,a4934,majority
6817,a4934,dissent1
6818,a4936,majority
6819,a4936,dissent1
6820,a4937,majority
6821,a4937,dissent1
6822,a4938,majority
6823,a4938,dissent1
6824,a4939,majority
6825,a4939,dissent1
6826,a4940,majority
6827,a4940,dissent1
6828,a4941,majority
6829,a4941,dissent1
6830,a4942,majority
6831,a4942,dissent1
6832,a4943,majority
6833,a4943,dissent1
6834,a4943,majority
6835,a4943,dissent2
6836,a4944,majority
6837,a4944,dissent1
6838,a4946,majority
6839,a4946,dissent1
6840,a4947,majority
6841,a4947,dissent1
6842,a4948,majority
6843,a4948,dissent1
6844,a4948,majority
6845,a4948,dissent2
6846,a4949,majority
6847,a4949,dissent1
6848,a4949,majority
6849,a4949,dissent2
6850,a4949,majority
6851,a4949,dissent3
6852,a4950,majority
6853,a4950,dissent1
6854,a4950,majority
6855,a4950,dissent2
6856,a4975,majority
6857,a4975,dissent1
6858,a4980,majority
6859,a4980,dissent1
6860,a4983,majority
6861,a4983,dissent1
6862,a4984,majority
6863,a4984,dissent1
6864,a4985,majority
6865,a4985,dissent1
6866,a4986,majority
6867,a4986,dissent1
6868,a4988,majority
6869,a4988,dissent1
6870,a4988,majority
6871,a4988,dissent2
6872,a4989,majority
6873,a4989,dissent1
6874,a4990,majority
6875,a4990,dissent1
6876,a4991,majority
6877,a4991,dissent1
6878,a4992,majority
6879,a4992,dissent1
6880,a4997,majority
6881,a4997,dissent1
6882,a5046,majority
6883,a5046,dissent1
6884,a5048,majority
6885,a5048,dissent1
6886,a5049,majority
6887,a5049,dissent1
6888,a5050,majority
6889,a5050,dissent1
6890,a5052,majority
6891,a5052,dissent1
6892,a5055,majority
6893,a5055,dissent1
6894,a5057,majority
6895,a5057,dissent1
6896,a5058,majority
6897,a5058,dissent1
6898,a5059,majority
6899,a5059,dissent1
6900,a5061,majority
6901,a5061,dissent1
6902,a5062,majority
6903,a5062,dissent1
6904,a5062,majority
6905,a5062,dissent2
6906,a5063,majority
6907,a5063,dissent1
6908,a5064,majority
6909,a5064,dissent1
6910,a5065,majority
6911,a5065,dissent1
6912,a5066,majority
6913,a5066,dissent1
6914,a5067,majority
6915,a5067,dissent1
6916,a5109,majority
6917,a5109,dissent1
6918,a5110,majority
6919,a5110,dissent1
6920,a5112,majority
6921,a5112,dissent1
6922,a5113,majority
6923,a5113,dissent1
6924,a5115,majority
6925,a5115,dissent1
6926,a5115,majority
6927,a5115,dissent2
6928,a5116,majority
6929,a5116,dissent1
6930,a5121,majority
6931,a5121,dissent1
6932,a5122,majority
6933,a5122,dissent1
6934,a5123,majority
6935,a5123,dissent1
6936,a5124,majority
6937,a5124,dissent1
6938,a5125,majority
6939,a5125,dissent1
6940,a5128,majority
6941,a5128,dissent1
6942,a5129,majority
6943,a5129,dissent1
6944,a5130,majority
6945,a5130,dissent1
6946,a5133,majority
6947,a5133,dissent1
6948,a5135,majority
6949,a5135,dissent1
6950,a5136,majority
6951,a5136,dissent1
6952,a5136,majority
6953,a5136,dissent2
6954,a5137,majority
6955,a5137,dissent1
6956,a5154,majority
6957,a5154,dissent1
6958,a5156,majority
6959,a5156,dissent1
6960,a5157,majority
6961,a5157,dissent1
6962,a5158,majority
6963,a5158,dissent1
6964,a5159,majority
6965,a5159,dissent1
6966,a5160,majority
6967,a5160,dissent1
6968,a5161,majority
6969,a5161,dissent1
6970,a5162,majority
6971,a5162,dissent1
6972,a5163,majority
6973,a5163,dissent1
6974,a5164,majority
6975,a5164,dissent1
6976,a5165,majority
6977,a5165,dissent1
6978,a5166,majority
6979,a5166,dissent1
6980,a5166,majority
6981,a5166,dissent2
6982,a5167,majority
6983,a5167,dissent1
6984,a5168,majority
6985,a5168,dissent1
6986,a5169,majority
6987,a5169,dissent1
6988,a5170,majority
6989,a5170,dissent1
6990,a5171,majority
6991,a5171,dissent1
6992,a5172,majority
6993,a5172,dissent1
6994,a5172,majority
6995,a5172,dissent2
6996,a5173,majority
6997,a5173,dissent1
6998,a5173,majority
6999,a5173,dissent2
7000,a5174,majority
7001,a5174,dissent1
7002,a5174,majority
7003,a5174,dissent2
7004,a5175,majority
7005,a5175,dissent1
7006,a5175,majority
7007,a5175,dissent2
7008,a5177,majority
7009,a5177,dissent1
7010,a5178,majority
7011,a5178,dissent1
7012,a5180,majority
7013,a5180,dissent1
7014,a5181,majority
7015,a5181,dissent1
7016,a5182,majority
7017,a5182,dissent1
7018,a5185,majority
7019,a5185,dissent1
7020,a5200,majority
7021,a5200,dissent1
7022,a5200,majority
7023,a5200,dissent2
7024,a5201,majority
7025,a5201,dissent1
7026,a5201,majority
7027,a5201,dissent2
7028,a5202,majority
7029,a5202,dissent1
7030,a5203,majority
7031,a5203,dissent1
7032,a5204,majority
7033,a5204,dissent1
7034,a5205,majority
7035,a5205,dissent1
7036,a5207,majority
7037,a5207,dissent1
7038,a5209,majority
7039,a5209,dissent1
7040,a5211,majority
7041,a5211,dissent1
7042,a5212,majority
7043,a5212,dissent1
7044,a5213,majority
7045,a5213,dissent1
7046,a5215,majority
7047,a5215,dissent1
7048,a5217,majority
7049,a5217,dissent1
7050,a5217,majority
7051,a5217,dissent2
7052,a5218,majority
7053,a5218,dissent1
7054,a5218,majority
7055,a5218,dissent2
7056,a5219,majority
7057,a5219,dissent1
7058,a5225,majority
7059,a5225,dissent1
7060,a5277,majority
7061,a5277,dissent1
7062,a5282,majority
7063,a5282,dissent1
7064,a5283,majority
7065,a5283,dissent1
7066,a5283,majority
7067,a5283,dissent2
7068,a5285,majority
7069,a5285,dissent1
7070,a5286,majority
7071,a5286,dissent1
7072,a5287,majority
7073,a5287,dissent1
7074,a5290,majority
7075,a5290,dissent1
7076,a5291,majority
7077,a5291,dissent1
7078,a5291,majority
7079,a5291,dissent2
7080,a5292,majority
7081,a5292,dissent1
7082,a5293,majority
7083,a5293,dissent1
7084,a5296,majority
7085,a5296,dissent1
7086,a5297,majority
7087,a5297,dissent1
7088,a5297,majority
7089,a5297,dissent2
7090,a5299,majority
7091,a5299,dissent1
7092,a5300,majority
7093,a5300,dissent1
7094,a5302,majority
7095,a5302,dissent1
7096,a5327,majority
7097,a5327,dissent1
7098,a5329,majority
7099,a5329,dissent1
7100,a5331,majority
7101,a5331,dissent1
7102,a5333,majority
7103,a5333,dissent1
7104,a5334,majority
7105,a5334,dissent1
7106,a5335,majority
7107,a5335,dissent1
7108,a5336,majority
7109,a5336,dissent1
7110,a5341,majority
7111,a5341,dissent1
7112,a5342,majority
7113,a5342,dissent1
7114,a5345,majority
7115,a5345,dissent1
7116,a5346,majority
7117,a5346,dissent1
7118,a5348,majority
7119,a5348,dissent1
7120,a5348,majority
7121,a5348,dissent2
7122,a5350,majority
7123,a5350,dissent1
7124,a5351,majority
7125,a5351,dissent1
7126,a5352,majority
7127,a5352,dissent1
7128,a5353,majority
7129,a5353,dissent1
7130,a5354,majority
7131,a5354,dissent1
7132,a5354,majority
7133,a5354,dissent2
7134,a5355,majority
7135,a5355,dissent1
7136,a5356,majority
7137,a5356,dissent1
7138,a5357,majority
7139,a5357,dissent1
7140,a5358,majority
7141,a5358,dissent1
7142,a5383,majority
7143,a5383,dissent1
7144,a5384,majority
7145,a5384,dissent1
7146,a5384,majority
7147,a5384,dissent2
7148,a5385,majority
7149,a5385,dissent1
7150,a5387,majority
7151,a5387,dissent1
7152,a5387,majority
7153,a5387,dissent2
7154,a5387,majority
7155,a5387,dissent3
7156,a5388,majority
7157,a5388,dissent1
7158,a5390,majority
7159,a5390,dissent1
7160,a5391,majority
7161,a5391,dissent1
7162,a5392,majority
7163,a5392,dissent1
7164,a5394,majority
7165,a5394,dissent1
7166,a5394,majority
7167,a5394,dissent2
7168,a5395,majority
7169,a5395,dissent1
7170,a5395,majority
7171,a5395,dissent2
7172,a5398,majority
7173,a5398,dissent1
7174,a5399,majority
7175,a5399,dissent1
7176,a5400,majority
7177,a5400,dissent1
7178,a5402,majority
7179,a5402,dissent1
7180,a5402,majority
7181,a5402,dissent2
7182,a5403,majority
7183,a5403,dissent1
7184,a5404,majority
7185,a5404,dissent1
7186,a5410,majority
7187,a5410,dissent1
7188,a5411,majority
7189,a5411,dissent1
7190,a5411,majority
7191,a5411,dissent2
7192,a5412,majority
7193,a5412,dissent1
7194,a5412,majority
7195,a5412,dissent2
7196,a5414,majority
7197,a5414,dissent1
7198,a5415,majority
7199,a5415,dissent1
7200,a5416,majority
7201,a5416,dissent1
7202,a5420,majority
7203,a5420,dissent1
7204,a5422,majority
7205,a5422,dissent1
7206,a5438,majority
7207,a5438,dissent1
7208,a5439,majority
7209,a5439,dissent1
7210,a5440,majority
7211,a5440,dissent1
7212,a5443,majority
7213,a5443,dissent1
7214,a5444,majority
7215,a5444,dissent1
7216,a5445,majority
7217,a5445,dissent1
7218,a5446,majority
7219,a5446,dissent1
7220,a5448,majority
7221,a5448,dissent1
7222,a5449,majority
7223,a5449,dissent1
7224,a5450,majority
7225,a5450,dissent1
7226,a5453,majority
7227,a5453,dissent1
7228,a5453,majority
7229,a5453,dissent2
7230,a5454,majority
7231,a5454,dissent1
7232,a5455,majority
7233,a5455,dissent1
7234,a5469,majority
7235,a5469,dissent1
7236,a5498,majority
7237,a5498,dissent1
7238,a5500,majority
7239,a5500,dissent1
7240,a5502,majority
7241,a5502,dissent1
7242,a5504,majority
7243,a5504,dissent1
7244,a5506,majority
7245,a5506,dissent1
7246,a5506,majority
7247,a5506,dissent2
7248,a5507,majority
7249,a5507,dissent1
7250,a5508,majority
7251,a5508,dissent1
7252,a5509,majority
7253,a5509,dissent1
7254,a5510,majority
7255,a5510,dissent1
7256,a5511,majority
7257,a5511,dissent1
7258,a5512,majority
7259,a5512,dissent1
7260,a5513,majority
7261,a5513,dissent1
7262,a5514,majority
7263,a5514,dissent1
7264,a5516,majority
7265,a5516,dissent1
7266,a5519,majority
7267,a5519,dissent1
7268,a5521,majority
7269,a5521,dissent1
7270,a5533,majority
7271,a5533,dissent1
7272,a5536,majority
7273,a5536,dissent1
7274,a5537,majority
7275,a5537,dissent1
7276,a5538,majority
7277,a5538,dissent1
7278,a5539,majority
7279,a5539,dissent1
7280,a5540,majority
7281,a5540,dissent1
7282,a5543,majority
7283,a5543,dissent1
7284,a5543,majority
7285,a5543,dissent2
7286,a5544,majority
7287,a5544,dissent1
7288,a5545,majority
7289,a5545,dissent1
7290,a5548,majority
7291,a5548,dissent1
7292,a5548,majority
7293,a5548,dissent2
7294,a5549,majority
7295,a5549,dissent1
7296,a5553,majority
7297,a5553,dissent1
7298,a5554,majority
7299,a5554,dissent1
